RESULT IS: FRAME ID 8440, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8443, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8445, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8448, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8450, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8452, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8455, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8457, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8535, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8537, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8540, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8542, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8545, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8547, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8550, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8553, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8555, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8558, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8560, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8562, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8648, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8650, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8653, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8656, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8659, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8661, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8663, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8665, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8668, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8671, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8674, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8751, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8754, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8756, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8759, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8762, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8765, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8768, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8770, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8773, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8859, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8861, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8864, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8866, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8868, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8870, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8872, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8874, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8877, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8880, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8882, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8973, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8975, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8977, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8980, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8982, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8984, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8986, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8988, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8990, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8992, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8995, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 8997, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9094, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9096, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9099, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9101, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9104, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9106, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9108, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9110, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9112, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9114, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9116, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9119, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9203, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9206, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9208, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9212, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9214, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9217, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9219, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9222, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9312, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9315, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9317, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9320, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9323, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9325, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9328, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9331, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9333, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9427, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9429, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9431, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9434, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9437, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9439, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9442, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9444, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9447, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9528, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9530, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9533, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9536, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9538, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9540, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9543, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9546, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9548, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9634, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9636, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9639, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9641, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9643, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9645, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9647, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9649, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9652, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9654, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9657, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9742, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9745, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9747, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9750, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9753, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9755, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9757, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9759, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9762, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9764, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9863, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9865, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9868, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9871, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9874, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9876, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9878, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9881, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9883, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9885, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9982, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9984, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9986, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9988, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9990, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9993, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9996, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 9999, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10002, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10004, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10091, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10093, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10096, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10098, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10100, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10103, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10105, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10107, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10109, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10112, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10114, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10191, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10193, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10196, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10198, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10202, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10204, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10207, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10209, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10213, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10216, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10290, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10293, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10296, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10299, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10304, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10308, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10311, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10403, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10406, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10409, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10412, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10414, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10519, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10521, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10523, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10526, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10528, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10624, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10626, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10629, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10631, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10633, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10635, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10638, LANDMARK.GENERAL_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 10640, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10643, LANDMARK.GENERAL_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 10646, LANDMARK.GENERAL_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 10729, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10732, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10735, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10739, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10742, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10746, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10749, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10829, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10832, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10835, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 10925, LANDMARK.GENERAL_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 10928, LANDMARK.GENERAL_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 10932, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 11011, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11022, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11081, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11090, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11171, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11178, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11261, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 11266, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11271, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11354, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11358, LANDMARK.GENERAL_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11427, LANDMARK.GENERAL_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11432, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11525, LANDMARK.NO_LANDMARK, FRAME None
RESULT IS: FRAME ID 11530, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11532, LANDMARK.KEY_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11538, LANDMARK.GENERAL_LANDMARK, FRAME PRESENT
RESULT IS: FRAME ID 11542, LANDMARK.GENERAL_LANDMARK, FRAME PRESENT
